"sex","age","age_cat","race","juv_fel_count","juv_misd_count","juv_other_count","priors_count","days_b_screening_arrest","c_days_from_compas","c_jail_in","c_jail_out","c_charge_degree","c_charge_desc","is_recid","decile_score","score_text","c_charge_violent","c_time_in_jail"
"Male",50,"Greater than 45","Caucasian",0,0,0,1,-1,1,2014-06-13 11:16:04,2014-06-14 07:42:43,"F","Battery on a Person Over 65",0,1,"Low","V",1
"Male",37,"25 - 45","African-American",0,0,0,0,-1,1,2013-02-16 07:22:50,2013-02-18 02:10:02,"M","Battery",1,1,"Low","V",2
"Male",32,"25 - 45","Caucasian",0,0,0,0,0,0,2014-04-28 03:24:04,2014-04-29 03:38:27,"M","Battery",0,1,"Low","V",1
"Male",37,"25 - 45","Other",0,0,0,0,-1,1,2014-01-27 04:34:50,2014-01-28 08:12:42,"M","Battery",0,1,"Low","V",1
"Male",37,"25 - 45","African-American",0,0,0,2,0,0,2013-01-14 04:05:27,2013-01-14 08:46:06,"F","Possession Of Alprazolam",0,7,"Medium","N",0
"Male",40,"25 - 45","Caucasian",0,0,0,5,-1,1,2013-03-11 11:28:31,2013-03-12 01:07:39,"F","Pos Cannabis W/Intent Sel/Del",0,3,"Low","N",1
"Male",50,"Greater than 45","Caucasian",0,0,0,2,0,1,2013-02-09 02:34:06,2013-02-10 02:41:17,"F","Possession of Cocaine",0,3,"Low","N",1
"Male",31,"25 - 45","African-American",0,0,0,0,-1,1,2013-10-02 06:36:42,2013-10-03 08:18:14,"F","Grand Theft (Motor Vehicle)",0,2,"Low","N",1
"Male",30,"25 - 45","Hispanic",0,0,0,5,-1,1,2014-11-20 03:28:50,2014-11-22 08:20:08,"F","arrest case no charge",1,3,"Low","O",2
"Male",24,"Less than 25","Hispanic",0,0,0,2,0,1,2013-02-17 12:51:20,2013-05-20 05:55:11,"F","arrest case no charge",1,8,"High","O",92
"Male",37,"25 - 45","African-American",0,0,0,8,-1,1,2014-03-20 07:04:53,2014-03-21 08:33:26,"F","Burglary Unoccupied Dwelling",0,2,"Low","N",1
"Male",58,"Greater than 45","Caucasian",0,0,0,1,-1,1,2013-05-16 01:20:39,2013-05-17 01:12:54,"F","Fel Drive License Perm Revoke",0,1,"Low","N",1
"Female",23,"Less than 25","Caucasian",0,0,2,1,-1,1,2014-02-12 05:55:24,2014-02-12 09:58:48,"M","Possess Cannabis/20 Grams Or Less",0,2,"Low","N",0
"Male",28,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-10-05 11:48:00,2014-10-06 08:22:17,"M","Battery",0,2,"Low","V",1
"Male",43,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-06-21 03:01:45,2014-06-22 08:13:43,"M","Battery",0,1,"Low","V",1
"Female",21,"Less than 25","Other",0,0,0,0,-1,1,2013-08-29 09:09:59,2013-08-30 08:31:19,"M","Battery",0,4,"Low","V",1
"Male",42,"25 - 45","Caucasian",0,0,0,0,0,0,2014-11-13 01:24:08,2014-11-14 05:09:41,"M","Battery",0,1,"Low","V",1
"Male",24,"Less than 25","Caucasian",0,0,0,0,-1,1,2013-01-14 12:16:45,2013-02-02 02:34:30,"F","Robbery W/Deadly Weapon",0,4,"Low","V",19
"Male",44,"25 - 45","African-American",0,0,0,0,-1,1,2014-06-16 10:49:21,2014-06-17 01:43:25,"M","Battery",0,1,"Low","V",1
"Male",38,"25 - 45","Caucasian",0,0,0,5,-18,18,2013-02-28 06:08:11,2013-02-28 08:42:37,"M","Felony/Driving Under Influence",1,5,"Medium","N",0
"Male",28,"25 - 45","Hispanic",0,0,0,3,-1,1,2013-02-15 07:09:29,2013-02-16 01:16:11,"M","arrest case no charge",0,5,"Medium","O",1
"Female",21,"Less than 25","African-American",0,0,0,0,-1,1,2013-10-09 09:17:03,2013-10-10 08:01:27,"F","Uttering a Forged Instrument",0,6,"Medium","N",1
"Male",20,"Less than 25","African-American",0,0,1,2,-1,1,2013-09-30 03:21:37,2014-02-06 06:23:17,"F","Resist Officer w/Violence",1,10,"High","V",129
"Male",23,"Less than 25","African-American",0,0,0,2,-1,1,2014-10-09 09:43:06,2014-10-10 08:37:14,"F","Grand Theft (Motor Vehicle)",0,7,"Medium","N",1
"Male",69,"Greater than 45","Other",0,0,0,0,-1,1,2013-08-13 06:03:42,2013-08-14 05:41:20,"F","Aggravated Assault w/Firearm",0,1,"Low","V",1
"Male",21,"Less than 25","Caucasian",0,0,0,1,-1,1,2014-07-22 07:14:17,2015-04-01 09:07:49,"F","Grand Theft in the 3rd Degree",0,7,"Medium","N",253
"Female",29,"25 - 45","African-American",0,0,0,11,-1,1,2013-11-02 11:52:10,2013-11-03 07:25:02,"F","Possession of Cocaine",0,8,"High","N",1
"Male",29,"25 - 45","African-American",0,0,0,15,-1,1,2014-10-05 06:05:28,2014-10-07 04:36:25,"F","Driving While License Revoked",1,6,"Medium","N",2
"Male",47,"Greater than 45","Caucasian",0,0,0,13,0,0,2013-04-14 03:00:30,2013-06-19 06:52:42,"M","Battery",1,4,"Low","V",66
"Female",31,"25 - 45","African-American",0,0,0,2,-1,1,2013-08-26 10:47:01,2013-08-27 08:02:23,"F","Aggravated Assault W/Dead Weap",1,2,"Low","V",1
"Male",25,"25 - 45","Caucasian",0,0,0,0,0,0,2014-09-08 03:42:10,2014-09-11 03:44:41,"F","arrest case no charge",1,2,"Low","O",3
"Male",25,"25 - 45","African-American",0,1,0,2,-1,1,2013-02-11 11:27:29,2013-02-12 08:21:51,"F","Aggravated Assault W/dead Weap",1,7,"Medium","V",1
"Male",27,"25 - 45","African-American",0,0,0,0,-1,1,2014-08-15 08:03:05,2014-08-20 09:37:56,"M","Battery",1,1,"Low","V",5
"Male",27,"25 - 45","African-American",0,0,0,4,0,0,2014-09-28 03:54:48,2014-09-29 03:38:38,"F","Poss Pyrrolidinovalerophenone",1,4,"Low","N",1
"Male",24,"Less than 25","Caucasian",0,0,0,0,0,1,2014-03-26 12:17:11,2014-05-02 11:11:37,"F","Tamper With Victim",1,5,"Medium","N",37
"Female",29,"25 - 45","African-American",0,0,0,0,0,0,2014-05-14 03:19:47,2014-05-15 06:17:06,"M","Battery",0,2,"Low","V",1
"Male",24,"Less than 25","Hispanic",1,0,0,6,-1,1,2013-01-29 10:25:07,2013-09-05 06:32:29,"F","Deliver 3,4 Methylenediox",1,10,"High","N",219
"Male",29,"25 - 45","Caucasian",0,0,0,3,-1,1,2014-04-19 07:24:02,2014-04-23 05:58:54,"M","Lve/Scen/Acc/Veh/Prop/Damage",0,3,"Low","N",4
"Male",34,"25 - 45","Caucasian",0,0,0,2,-1,1,2014-02-14 09:45:03,2014-02-17 01:11:31,"F","arrest case no charge",0,4,"Low","O",3
"Male",24,"Less than 25","African-American",0,0,0,3,-1,1,2014-02-18 04:57:30,2014-02-20 02:25:00,"F","Burglary Conveyance Unoccup",1,4,"Low","N",2
"Male",54,"Greater than 45","Caucasian",0,0,0,3,-1,1,2013-05-04 03:59:27,2013-05-06 04:56:00,"M","Operating W/O Valid License",1,1,"Low","N",2
"Male",37,"25 - 45","Caucasian",0,0,0,5,-15,15,2014-05-27 09:05:35,2014-06-10 01:48:35,"M","Petit Theft",0,7,"Medium","N",14
"Male",38,"25 - 45","Hispanic",0,0,0,0,0,0,2013-01-13 03:01:20,2013-01-14 08:35:03,"F","Felony Battery (Dom Strang)",0,2,"Low","V",1
"Male",22,"Less than 25","African-American",0,0,0,1,-1,1,2013-01-16 09:15:57,2013-01-31 09:56:20,"F","Grand Theft in the 3rd Degree",1,3,"Low","N",15
"Male",60,"Greater than 45","Caucasian",0,0,0,18,-26,26,2014-03-12 02:34:37,2014-03-15 06:33:39,"M","Driving Under The Influence",1,2,"Low","N",3
"Male",31,"25 - 45","African-American",0,0,0,2,-1,1,2013-04-28 02:35:06,2013-04-30 03:26:44,"M","Susp Drivers Lic 1st Offense",0,4,"Low","N",2
"Male",27,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-05-28 07:35:12,2014-05-29 12:27:01,"F","Grand Theft in the 3rd Degree",0,1,"Low","N",1
"Male",21,"Less than 25","African-American",0,0,0,1,-18,18,2013-11-02 01:59:31,2013-11-03 01:26:39,"M","Battery",1,7,"Medium","V",1
"Male",29,"25 - 45","African-American",0,0,0,2,-1,1,2014-04-29 03:56:21,2014-04-30 01:43:50,"F","Grand Theft (Motor Vehicle)",0,5,"Medium","N",1
"Male",22,"Less than 25","Hispanic",0,0,0,0,-1,1,2013-05-06 07:58:25,2013-05-07 07:41:29,"M","Leave Acc/Attend Veh/More $50",0,2,"Low","N",1
"Female",50,"Greater than 45","African-American",0,0,0,0,-1,1,2014-12-07 01:29:42,2014-12-08 12:59:01,"M","Battery",0,1,"Low","V",1
"Male",29,"25 - 45","African-American",0,0,0,2,-1,1,2013-01-06 10:04:53,2013-01-07 09:20:44,"F","arrest case no charge",0,6,"Medium","O",1
"Female",28,"25 - 45","African-American",0,0,0,0,-1,1,2013-03-17 06:10:24,2013-03-19 11:32:14,"F","Burglary Dwelling Assault/Batt",1,3,"Low","V",2
"Male",27,"25 - 45","Hispanic",0,0,0,1,-1,1,2013-01-13 09:36:17,2013-01-15 10:41:24,"F","Grand Theft in the 3rd Degree",1,7,"Medium","N",2
"Male",27,"25 - 45","African-American",0,0,0,13,-1,1,2013-09-04 07:58:16,2013-09-06 09:43:19,"F","arrest case no charge",1,7,"Medium","O",2
"Male",21,"Less than 25","African-American",0,0,0,1,-1,1,2014-09-07 05:24:42,2015-01-09 05:12:06,"F","Burglary Conveyance Unoccup",0,7,"Medium","N",124
"Female",22,"Less than 25","African-American",0,0,0,0,0,1,2013-01-15 12:42:27,2013-01-15 02:11:49,"F","Grand Theft in the 3rd Degree",0,7,"Medium","N",0
"Male",32,"25 - 45","African-American",0,3,0,10,-1,1,2013-08-20 12:33:33,2013-08-24 08:38:45,"F","Sexual Battery / Vict 12 Yrs +",1,6,"Medium","V",4
"Male",36,"25 - 45","African-American",0,0,0,10,-1,1,2013-03-08 10:20:39,2013-04-10 05:02:44,"F","Poss of Cocaine W/I/D/S 1000FT Park",1,10,"High","N",33
"Male",25,"25 - 45","African-American",0,0,0,1,-1,1,2014-03-28 03:44:26,2014-03-30 04:49:22,"F","arrest case no charge",0,2,"Low","O",2
"Female",47,"Greater than 45","Caucasian",0,0,0,0,-6,6,2013-12-05 05:51:54,2013-12-09 10:02:46,"M","Prostitution/Lewd Act Assignation",1,3,"Low","N",4
"Male",22,"Less than 25","African-American",0,0,0,1,0,0,2013-02-16 03:47:28,2013-02-16 08:18:00,"F","Tampering With Physical Evidence",1,4,"Low","N",0
"Male",24,"Less than 25","Caucasian",1,2,0,3,-1,1,2014-03-04 11:56:23,2014-03-06 04:15:00,"M","Battery",0,4,"Low","V",2
"Male",32,"25 - 45","African-American",0,3,0,7,-1,1,2013-02-10 09:25:19,2013-02-15 10:47:40,"F","arrest case no charge",1,2,"Low","O",5
"Male",20,"Less than 25","African-American",0,0,0,0,-1,1,2014-01-30 01:49:49,2014-01-31 01:46:52,"F","Deliver Cannabis 1000FTSch",1,5,"Medium","N",1
"Male",21,"Less than 25","Hispanic",0,0,0,0,0,1,2013-04-24 03:00:42,2013-05-01 04:39:21,"F","Grand Theft (Motor Vehicle)",0,10,"High","N",7
"Male",35,"25 - 45","African-American",2,3,1,27,-1,1,2013-05-10 01:24:35,2013-11-19 06:26:00,"F","Aggravated Assault W/dead Weap",0,10,"High","V",193
"Male",34,"25 - 45","African-American",0,0,0,1,-1,1,2014-03-05 08:17:11,2014-03-07 11:03:13,"M","Battery",0,2,"Low","V",2
"Male",50,"Greater than 45","Caucasian",0,0,0,10,-1,1,2013-08-02 11:21:02,2013-08-03 07:59:48,"F","Fleeing Or Attmp Eluding A Leo",0,4,"Low","N",1
"Male",33,"25 - 45","African-American",0,0,0,6,-1,1,2013-01-25 10:07:00,2013-01-26 07:41:44,"M","Battery",0,5,"Medium","V",1
"Female",24,"Less than 25","African-American",0,0,0,0,0,0,2014-12-11 04:44:12,2014-12-11 08:38:53,"F","Possession of XLR11",1,6,"Medium","N",0
"Male",34,"25 - 45","Hispanic",0,0,0,2,0,0,2014-06-09 02:22:11,2014-06-10 03:23:28,"M","Viol Injunct Domestic Violence",1,1,"Low","N",1
"Male",42,"25 - 45","Caucasian",0,0,0,0,-1,2,2014-11-15 01:26:49,2014-11-16 01:42:08,"M","Battery",0,1,"Low","V",1
"Male",31,"25 - 45","African-American",0,0,0,13,-1,1,2013-03-12 09:19:16,2013-03-13 01:42:02,"M","Possess Cannabis/20 Grams Or Less",1,10,"High","N",1
"Male",34,"25 - 45","Caucasian",0,0,0,4,-1,1,2013-03-31 07:55:05,2013-04-01 03:57:54,"F","Driving While License Revoked",0,5,"Medium","N",1
"Male",50,"Greater than 45","Caucasian",0,0,0,0,0,0,2014-01-27 06:59:07,2014-03-04 01:51:57,"F","Felony Battery (Dom Strang)",1,1,"Low","V",36
"Female",30,"25 - 45","African-American",0,0,0,0,-1,1,2014-10-11 04:43:40,2014-10-12 01:21:08,"M","Battery",0,1,"Low","V",1
"Male",30,"25 - 45","Caucasian",0,0,0,4,0,1,2013-05-01 03:36:06,2013-05-06 01:37:10,"F","Possession Of Heroin",1,8,"High","N",5
"Male",30,"25 - 45","Other",0,0,0,0,-1,1,2013-01-22 06:24:52,2013-02-01 09:53:21,"F","arrest case no charge",0,2,"Low","O",10
"Male",30,"25 - 45","African-American",0,0,0,0,0,0,2014-03-10 03:07:16,2014-03-10 09:40:37,"M","Battery",0,1,"Low","V",0
"Female",32,"25 - 45","African-American",0,0,0,0,0,1,2014-03-26 12:39:59,2014-03-26 08:10:27,"M","Battery",1,1,"Low","V",0
"Male",26,"25 - 45","Asian",0,0,0,2,-1,1,2013-01-29 12:36:15,2013-08-17 05:08:15,"F","arrest case no charge",1,3,"Low","O",200
"Female",25,"25 - 45","Caucasian",0,0,0,0,0,0,2014-04-22 05:14:26,2014-04-22 08:28:48,"M","Driving Under The Influence",0,7,"Medium","N",0
"Male",20,"Less than 25","Other",0,0,0,1,-1,1,2014-02-09 08:00:05,2014-03-17 07:46:25,"F","Grand Theft (Motor Vehicle)",1,10,"High","N",36
"Male",29,"25 - 45","African-American",0,0,0,16,-1,1,2014-07-04 02:04:06,2014-08-06 08:47:16,"F","Grand Theft (Motor Vehicle)",1,10,"High","N",33
"Male",34,"25 - 45","African-American",0,0,0,8,-1,1,2013-12-22 05:47:01,2013-12-23 08:30:29,"M","Battery",1,7,"Medium","V",1
"Female",29,"25 - 45","African-American",0,0,3,9,-1,1,2013-03-24 05:22:39,2013-10-24 06:02:50,"M","Petit Theft $100- $300",1,8,"High","N",214
"Male",33,"25 - 45","Caucasian",0,0,0,0,-1,1,2013-03-09 04:50:20,2013-03-10 06:55:18,"M","Battery",0,1,"Low","V",1
"Male",27,"25 - 45","African-American",0,0,0,3,-1,1,2013-08-05 10:02:54,2013-08-08 09:06:11,"F","Grand Theft in the 3rd Degree",0,5,"Medium","N",3
"Male",34,"25 - 45","African-American",0,2,0,8,-1,1073,2014-12-25 11:55:05,2014-12-26 06:30:05,"M","Battery",0,6,"Medium","V",1
"Female",37,"25 - 45","African-American",0,0,0,23,0,2,2014-02-10 12:40:07,2014-02-10 01:59:01,"M","Battery",1,8,"High","V",0
"Male",22,"Less than 25","African-American",0,0,0,1,0,1,2014-04-24 01:23:50,2014-04-24 01:25:52,"F","Pos Cannabis W/Intent Sel/Del",1,5,"Medium","N",0
"Female",30,"25 - 45","African-American",0,0,0,2,-1,1,2014-01-21 11:10:03,2014-01-22 09:10:18,"F","Grand Theft in the 3rd Degree",0,2,"Low","N",1
"Male",25,"25 - 45","Caucasian",0,0,0,0,0,0,2014-06-30 02:07:58,2014-06-30 07:47:52,"M","DUI Level 0.15 Or Minor In Veh",0,1,"Low","N",0
"Male",56,"Greater than 45","African-American",0,0,0,0,-1,2,2013-10-01 01:21:21,2013-10-02 12:35:21,"F","Neglect/Abuse Elderly Person",0,1,"Low","V",1
"Female",32,"25 - 45","African-American",0,0,0,1,-1,1,2013-12-15 05:33:45,2013-12-16 01:04:00,"M","Battery",0,1,"Low","V",1
"Male",23,"Less than 25","Other",0,0,0,1,-1,1,2013-02-11 05:15:30,2013-02-13 04:49:19,"F","Resist Officer w/Violence",0,8,"High","V",2
"Male",27,"25 - 45","Caucasian",0,1,3,6,-1,1,2013-10-18 01:19:43,2013-10-19 08:00:03,"F","Felony Battery (Dom Strang)",1,4,"Low","V",1
"Male",21,"Less than 25","African-American",0,0,0,1,-1,1,2013-04-17 01:40:58,2013-04-20 04:19:42,"F","Battery on Law Enforc Officer",1,9,"High","V",3
"Female",22,"Less than 25","African-American",0,1,0,2,-1,1,2013-10-14 09:45:50,2013-10-17 09:23:49,"F","Aggrav Battery w/Deadly Weapon",0,9,"High","V",3
"Male",21,"Less than 25","African-American",0,0,0,0,-1,1,2014-03-06 08:42:24,2014-03-07 08:49:19,"M","Battery",1,2,"Low","V",1
"Male",20,"Less than 25","African-American",0,0,0,1,-1,1,2014-01-06 11:03:19,2014-01-27 10:07:40,"F","arrest case no charge",1,9,"High","O",21
"Male",20,"Less than 25","African-American",0,0,0,0,-1,1,2014-05-24 08:38:22,2014-05-25 08:39:39,"M","Battery",0,8,"High","V",1
"Male",37,"25 - 45","African-American",0,0,0,9,-1,1,2014-11-27 04:54:08,2015-01-28 04:56:07,"M","Assault",0,6,"Medium","V",62
"Male",22,"Less than 25","African-American",0,0,0,0,0,1,2013-03-05 03:34:07,2014-05-06 06:17:58,"F","Aggravated Assault W/dead Weap",0,4,"Low","V",427
"Female",35,"25 - 45","African-American",0,0,0,8,0,0,2014-09-04 05:37:51,2014-09-05 08:50:23,"F","Grand Theft (Motor Vehicle)",1,9,"High","N",1
"Male",50,"Greater than 45","Caucasian",0,0,0,1,-4,4,2013-12-26 09:12:06,2013-12-28 02:38:17,"F","arrest case no charge",0,1,"Low","O",2
"Female",21,"Less than 25","Caucasian",0,0,0,0,-1,1,2013-11-03 01:54:43,2013-11-05 05:54:27,"F","Burglary Unoccupied Dwelling",0,7,"Medium","N",2
"Female",38,"25 - 45","Hispanic",0,0,0,1,-11,11,2014-05-31 09:48:13,2014-06-01 09:09:04,"F","Burglary Conveyance Unoccup",0,1,"Low","N",1
"Male",25,"25 - 45","Caucasian",4,0,0,5,-1,1,2013-04-14 07:01:35,2013-04-24 07:08:21,"M","Resist/Obstruct W/O Violence",1,8,"High","N",10
"Male",25,"25 - 45","Other",0,0,0,0,-1,1,2013-08-12 10:12:43,2013-08-13 08:19:01,"F","Child Abuse",0,2,"Low","V",1
"Male",21,"Less than 25","Caucasian",0,0,0,0,-1,1,2014-03-17 12:36:30,2014-03-18 01:26:47,"F","Tampering With Physical Evidence",0,9,"High","N",1
"Male",25,"25 - 45","Native American",0,0,0,1,0,0,2014-05-19 03:57:45,2014-05-19 08:07:21,"M","Driving Under The Influence",0,5,"Medium","N",0
"Female",29,"25 - 45","African-American",0,0,0,3,-1,1,2013-12-30 03:39:16,2014-01-01 02:59:56,"F","Felony Driving While Lic Suspd",1,3,"Low","N",2
"Male",22,"Less than 25","African-American",0,0,0,1,-29,29,2013-07-17 07:41:51,2013-08-15 10:46:19,"F","Grand Theft in the 3rd Degree",0,3,"Low","N",29
"Male",34,"25 - 45","African-American",0,0,0,1,0,0,2013-10-07 05:48:19,2013-10-30 09:57:10,"F","arrest case no charge",0,1,"Low","O",23
"Male",36,"25 - 45","Hispanic",0,0,0,0,-7,7,2013-11-05 07:01:36,2013-11-06 08:05:18,"M","Operating W/O Valid License",0,1,"Low","N",1
"Male",25,"25 - 45","African-American",0,0,0,1,-1,1,2013-04-26 03:45:27,2013-04-27 07:36:12,"M","Battery",1,2,"Low","V",1
"Male",29,"25 - 45","African-American",0,0,0,5,-1,1,2014-05-30 07:12:58,2014-06-02 12:45:34,"F","arrest case no charge",1,5,"Medium","O",3
"Male",37,"25 - 45","African-American",0,0,0,0,-1,1,2014-01-03 09:10:13,2014-01-04 01:42:06,"F","Felony Battery (Dom Strang)",1,1,"Low","V",1
"Female",36,"25 - 45","Caucasian",0,0,0,3,-1,1,2014-11-16 10:19:44,2015-06-02 03:53:44,"F","Possession of Cocaine",0,5,"Medium","N",198
"Male",21,"Less than 25","African-American",1,0,0,1,-1,1,2014-07-27 08:09:50,2014-08-02 04:56:49,"F","Burglary Conveyance Unoccup",1,10,"High","N",6
"Male",28,"25 - 45","Caucasian",0,0,0,14,-1,1,2013-12-30 11:05:49,2013-12-31 07:56:01,"F","Pos Cannabis W/Intent Sel/Del",0,9,"High","N",1
"Female",30,"25 - 45","Caucasian",0,0,0,7,-18,17,2013-10-11 07:33:17,2013-10-29 05:43:13,"M","arrest case no charge",0,7,"Medium","O",18
"Male",20,"Less than 25","African-American",1,0,0,1,-1,1,2013-12-16 12:57:43,2013-12-17 09:57:58,"F","arrest case no charge",1,7,"Medium","O",1
"Male",47,"Greater than 45","Caucasian",0,0,0,1,-1,1,2014-01-23 06:45:57,2014-01-24 11:04:07,"F","Grand Theft in the 3rd Degree",0,1,"Low","N",1
"Male",31,"25 - 45","Hispanic",0,0,0,0,-5,5,2013-03-13 03:41:11,2013-03-14 07:33:57,"F","Stalking (Aggravated)",0,1,"Low","V",1
"Male",21,"Less than 25","African-American",0,0,0,0,-1,1,2013-12-06 11:23:29,2013-12-07 01:44:43,"F","Resist Officer w/Violence",0,4,"Low","V",1
"Male",27,"25 - 45","Caucasian",0,1,3,4,-1,1,2013-10-13 03:17:05,2013-10-14 05:58:23,"M","Battery",1,4,"Low","V",1
"Male",57,"Greater than 45","Caucasian",0,0,0,9,-1,1,2014-02-11 12:56:17,2014-04-11 03:35:53,"F","Possession of Cocaine",1,4,"Low","N",59
"Male",51,"Greater than 45","Caucasian",0,0,0,1,-1,1,2013-08-08 04:57:26,2013-08-10 04:22:50,"M","Battery",1,2,"Low","V",2
"Male",45,"Greater than 45","Hispanic",0,0,0,0,0,1,2014-02-23 02:42:34,2014-02-24 12:17:32,"F","Felony Battery (Dom Strang)",0,1,"Low","V",1
"Male",40,"25 - 45","African-American",0,0,0,8,0,0,2014-10-27 05:38:53,2014-12-09 09:50:48,"M","Assault",1,6,"Medium","V",43
"Male",48,"Greater than 45","Caucasian",0,0,0,0,0,0,2013-08-06 03:46:18,2013-08-06 07:43:53,"M","DUI Level 0.15 Or Minor In Veh",0,1,"Low","N",0
"Female",44,"25 - 45","African-American",0,0,0,1,-14,14,2014-07-10 07:27:20,2014-07-23 08:20:19,"F","arrest case no charge",0,2,"Low","O",13
"Male",26,"25 - 45","African-American",0,0,0,4,0,0,2014-01-24 04:45:38,2014-01-25 01:54:43,"F","Poss3,4 Methylenedioxymethcath",1,8,"High","N",1
"Female",23,"Less than 25","African-American",0,0,0,0,-1,1,2013-09-24 09:39:00,2013-09-25 04:30:03,"M","Disorderly Conduct",0,4,"Low","N",1
"Male",36,"25 - 45","African-American",0,0,0,2,-1,1,2014-08-13 04:21:41,2014-08-16 03:30:29,"F","Burglary Unoccupied Dwelling",1,6,"Medium","N",3
"Female",51,"Greater than 45","African-American",0,0,0,0,-1,1,2014-07-08 04:49:22,2014-07-09 01:27:38,"F","Uttering a Forged Instrument",0,1,"Low","N",1
"Male",25,"25 - 45","African-American",0,0,0,2,-1,1,2013-02-22 09:54:24,2013-02-23 08:54:17,"F","Grand Theft in the 3rd Degree",0,6,"Medium","N",1
"Male",37,"25 - 45","African-American",0,0,0,0,-1,1,2013-10-29 08:50:13,2013-10-30 08:06:26,"F","Possession of Cocaine",0,9,"High","N",1
"Male",24,"Less than 25","Caucasian",0,0,0,1,-1,1,2013-10-22 06:22:21,2013-10-26 05:10:00,"F","arrest case no charge",1,6,"Medium","O",4
"Female",57,"Greater than 45","Caucasian",0,0,0,0,-1,1,2013-05-17 03:48:40,2013-05-18 08:14:16,"M","Disorderly Conduct",0,4,"Low","N",1
"Male",34,"25 - 45","African-American",3,1,0,9,-1,1,2014-06-04 09:44:20,2014-06-05 07:57:58,"F","False Imprisonment",1,7,"Medium","N",1
"Male",21,"Less than 25","African-American",0,0,0,0,-1,1,2013-10-28 10:17:17,2013-10-29 02:28:05,"F","Possession of Cocaine",1,7,"Medium","N",1
"Female",65,"Greater than 45","Caucasian",0,0,0,0,-1,1,2013-04-24 07:03:33,2013-04-25 01:08:21,"F","Fraudulent Use of Credit Card",0,1,"Low","N",1
"Female",27,"25 - 45","African-American",0,0,0,0,-1,1,2014-07-25 07:06:06,2014-07-26 01:21:40,"M","Battery",0,2,"Low","V",1
"Male",30,"25 - 45","Other",0,0,0,1,-1,1,2013-08-11 04:36:54,2013-08-12 01:50:10,"M","Battery",1,2,"Low","V",1
"Male",25,"25 - 45","Other",0,0,0,2,-1,1,2013-01-09 08:52:21,2013-01-10 08:27:08,"M","Battery",1,2,"Low","V",1
"Male",23,"Less than 25","Other",0,0,0,0,-7,7,2014-10-24 01:43:45,2014-10-25 09:10:43,"M","Possess Cannabis/20 Grams Or Less",0,6,"Medium","N",1
"Male",55,"Greater than 45","Other",0,0,0,2,0,1,2013-03-01 12:46:43,2013-03-02 09:06:37,"F","Driving While License Revoked",1,1,"Low","N",1
"Male",32,"25 - 45","Hispanic",0,0,0,0,-4,5,2014-06-01 12:40:10,2014-06-02 09:04:55,"F","Felony Battery w/Prior Convict",0,3,"Low","V",1
"Male",49,"Greater than 45","Caucasian",0,0,0,1,-1,1,2014-08-05 10:15:56,2014-08-06 08:39:52,"M","Battery",0,1,"Low","V",1
"Male",35,"25 - 45","African-American",0,0,0,3,-7,7,2014-10-23 10:42:22,2014-10-25 02:00:41,"F","Possession Child Pornography",0,1,"Low","N",2
"Male",31,"25 - 45","Other",0,1,0,5,0,0,2013-05-01 05:24:33,2013-05-02 12:30:07,"M","Battery",0,2,"Low","V",1
"Male",59,"Greater than 45","Caucasian",0,0,0,3,0,0,2014-05-01 04:27:00,2014-05-02 11:39:39,"M","Driving Under The Influence",1,1,"Low","N",1
"Male",40,"25 - 45","African-American",0,0,0,2,-15,15,2013-07-02 03:42:01,2013-07-05 08:13:10,"F","arrest case no charge",0,2,"Low","O",3
"Male",25,"25 - 45","African-American",0,1,0,3,-1,1,2013-03-11 05:03:58,2013-03-12 10:19:28,"F","Pos Cannabis W/Intent Sel/Del",0,7,"Medium","N",1
"Male",27,"25 - 45","African-American",0,0,0,1,-1,1,2013-08-13 01:33:05,2014-01-28 06:28:34,"F","Possession Burglary Tools",1,7,"Medium","N",168
"Female",33,"25 - 45","African-American",0,0,0,1,-1,1,2013-04-30 12:54:45,2013-05-02 12:26:52,"M","Battery",0,1,"Low","V",2
"Male",24,"Less than 25","African-American",0,0,0,3,0,0,2014-05-07 05:11:17,2014-05-10 08:22:00,"F","Carrying Concealed Firearm",0,9,"High","N",3
